Device ID,Data type,Timestamp,Location,Value,Trust,Output 
1234573337,Traffic camera data,10/26/2023 20:44,"37.7833,-122.4167",26 mph,0.2,0
1234573338,Traffic camera data,10/26/2023 7:56,"37.7833,-122.4167",137 passengers,0.7,1
1234573339,GPS data,10/26/2023 8:11,"37.7833,-122.4167",Black car running red light,0.8,1
1234573340,Infrastructure data,10/26/2023 18:57,"37.7833,-122.4167",43 mph,0.4,0
1234573341,Traffic camera data,10/26/2023 17:39,"37.7833,-122.4167",92 mph,0.7,1
1234573342,Traffic camera data,10/26/2023 21:07,"37.7833,-122.4167",Bridge closure due to construction,0.6,1
1234573343,Traffic camera data,10/26/2023 4:37,"37.7833,-122.4167",30 passengers,0.4,0
1234573344,Sensor data,10/26/2023 0:31,"37.7833,-122.4167",68 mph,0.1,0
1234573345,Traffic camera data,10/26/2023 0:37,"37.7833,-122.4167",Bridge closure due to construction,1,1
1234573346,Infrastructure data,10/26/2023 1:49,"37.7833,-122.4167",156 passengers,0.3,0
1234573347,Sensor data,10/26/2023 15:03,"37.7833,-122.4167",15 mph,0.3,0
1234573348,Sensor data,10/26/2023 20:49,"37.7833,-122.4167",79 mph,0.8,1
1234573349,Traffic camera data,10/26/2023 16:39,"37.7833,-122.4167",2 mph,0.4,0
1234573350,Sensor data,10/26/2023 7:35,"37.7833,-122.4167",Black car running red light,1,1
1234573351,Traffic camera data,10/26/2023 19:33,"37.7833,-122.4167",Bridge closure due to construction,0.5,1
1234573352,GPS data,10/26/2023 14:03,"37.7833,-122.4167",163 passengers,0.9,1
1234573353,GPS data,10/26/2023 1:53,"37.7833,-122.4167",197 passengers,0.1,0
1234573354,GPS data,10/26/2023 2:46,"37.7833,-122.4167",2 mph,0.6,1
1234573355,Traffic camera data,10/26/2023 4:02,"37.7833,-122.4167",46 mph,0.5,1
1234573356,Traffic camera data,10/26/2023 23:46,"37.7833,-122.4167",108 passengers,0.6,1
1234573357,GPS data,10/26/2023 21:24,"37.7833,-122.4167",10 mph,0.2,0
1234573358,Traffic camera data,10/26/2023 2:46,"37.7833,-122.4167",199 passengers,0.9,1
1234573359,Sensor data,10/26/2023 11:14,"37.7833,-122.4167",Bridge closure due to construction,0.7,1
1234573360,Infrastructure data,10/26/2023 23:32,"37.7833,-122.4167",12 mph,0.4,0
1234573361,Infrastructure data,10/26/2023 6:16,"37.7833,-122.4167",Black car running red light,0.5,1
1234573362,GPS data,10/26/2023 14:07,"37.7833,-122.4167",Black car running red light,0.9,1
1234573363,Traffic camera data,10/26/2023 10:33,"37.7833,-122.4167",Bridge closure due to construction,0.9,1
1234573364,GPS data,10/26/2023 23:38,"37.7833,-122.4167",Bridge closure due to construction,0.7,1
1234573365,Traffic camera data,10/26/2023 2:48,"37.7833,-122.4167",7 passengers,0.3,0
1234573366,Infrastructure data,10/26/2023 20:28,"37.7833,-122.4167",Bridge closure due to construction,0.4,0
1234573367,Sensor data,10/26/2023 18:30,"37.7833,-122.4167",Bridge closure due to construction,0.9,1
1234573368,Sensor data,10/26/2023 13:22,"37.7833,-122.4167",Bridge closure due to construction,1,1
1234573369,Infrastructure data,10/26/2023 10:45,"37.7833,-122.4167",54 mph,0.3,0
1234573370,Infrastructure data,10/26/2023 9:53,"37.7833,-122.4167",118 passengers,0.1,0
1234573371,GPS data,10/26/2023 9:25,"37.7833,-122.4167",97 mph,0.3,0
1234573372,Traffic camera data,10/26/2023 0:15,"37.7833,-122.4167",Bridge closure due to construction,0.9,1
1234573373,Traffic camera data,10/26/2023 5:26,"37.7833,-122.4167",Bridge closure due to construction,0.3,0
1234573374,Sensor data,10/26/2023 6:34,"37.7833,-122.4167",Bridge closure due to construction,0.9,1
1234573375,Infrastructure data,10/26/2023 3:29,"37.7833,-122.4167",194 passengers,0.9,1
1234573376,Traffic camera data,10/26/2023 11:44,"37.7833,-122.4167",Black car running red light,0.7,1
1234573377,Infrastructure data,10/26/2023 15:46,"37.7833,-122.4167",48 passengers,0.6,1
1234573378,Infrastructure data,10/26/2023 5:16,"37.7833,-122.4167",Bridge closure due to construction,0.3,0
1234573379,Traffic camera data,10/26/2023 1:36,"37.7833,-122.4167",94 mph,0.6,1
1234573380,Traffic camera data,10/26/2023 20:56,"37.7833,-122.4167",143 passengers,0.7,1
1234573381,Traffic camera data,10/26/2023 8:52,"37.7833,-122.4167",131 passengers,0,0
1234573382,Infrastructure data,10/26/2023 22:52,"37.7833,-122.4167",Bridge closure due to construction,1,1
1234573383,Infrastructure data,10/26/2023 7:24,"37.7833,-122.4167",171 passengers,0.7,1
1234573384,GPS data,10/26/2023 22:34,"37.7833,-122.4167",Bridge closure due to construction,0.4,0
1234573385,Sensor data,10/26/2023 5:48,"37.7833,-122.4167",42 mph,0.4,0
1234573386,GPS data,10/26/2023 16:49,"37.7833,-122.4167",Bridge closure due to construction,0.9,1
1234573387,Infrastructure data,10/26/2023 23:12,"37.7833,-122.4167",145 passengers,0.2,0
1234573388,Traffic camera data,10/26/2023 17:39,"37.7833,-122.4167",Black car running red light,1,1
1234573389,Traffic camera data,10/26/2023 22:56,"37.7833,-122.4167",10 passengers,0.5,1
1234573390,Sensor data,10/26/2023 19:53,"37.7833,-122.4167",34 passengers,0.8,1
1234573391,GPS data,10/26/2023 23:45,"37.7833,-122.4167",97 mph,0,0
1234573392,Infrastructure data,10/26/2023 12:06,"37.7833,-122.4167",177 passengers,0.6,1
1234573393,Infrastructure data,10/26/2023 18:38,"37.7833,-122.4167",25 passengers,0.7,1
1234573394,Sensor data,10/26/2023 21:25,"37.7833,-122.4167",Black car running red light,0.6,1
1234573395,Sensor data,10/26/2023 7:21,"37.7833,-122.4167",Bridge closure due to construction,0.7,1
1234573396,GPS data,10/26/2023 9:23,"37.7833,-122.4167",Black car running red light,0.7,1
1234573397,Infrastructure data,10/26/2023 13:14,"37.7833,-122.4167",64 mph,0.7,1
1234573398,Infrastructure data,10/26/2023 8:42,"37.7833,-122.4167",Bridge closure due to construction,0.2,0
1234573399,Infrastructure data,10/26/2023 16:17,"37.7833,-122.4167",Black car running red light,0.8,1
1234573400,GPS data,10/26/2023 15:25,"37.7833,-122.4167",Black car running red light,0.4,0
1234573401,Traffic camera data,10/26/2023 5:14,"37.7833,-122.4167",Black car running red light,0.4,0
1234573402,Infrastructure data,10/26/2023 6:59,"37.7833,-122.4167",Bridge closure due to construction,0,0
1234573403,GPS data,10/26/2023 14:08,"37.7833,-122.4167",Black car running red light,0.5,1
1234573404,Sensor data,10/26/2023 23:11,"37.7833,-122.4167",90 mph,0.6,1
1234573405,Infrastructure data,10/26/2023 8:37,"37.7833,-122.4167",Bridge closure due to construction,0.4,0
1234573406,Traffic camera data,10/26/2023 5:57,"37.7833,-122.4167",Bridge closure due to construction,0.7,1
1234573407,GPS data,10/26/2023 18:57,"37.7833,-122.4167",Black car running red light,0.6,1
1234573408,Traffic camera data,10/26/2023 21:15,"37.7833,-122.4167",Black car running red light,0.1,0
1234573409,Infrastructure data,10/26/2023 18:06,"37.7833,-122.4167",159 passengers,0,0
1234573410,GPS data,10/26/2023 7:55,"37.7833,-122.4167",Black car running red light,0.5,1
1234573411,Infrastructure data,10/26/2023 10:36,"37.7833,-122.4167",8 mph,0.1,0
1234573412,GPS data,10/26/2023 0:09,"37.7833,-122.4167",83 passengers,0.5,1
1234573413,Infrastructure data,10/26/2023 16:24,"37.7833,-122.4167",196 passengers,0.3,0
1234573414,Sensor data,10/26/2023 18:59,"37.7833,-122.4167",88 mph,0.2,0
1234573415,Sensor data,10/26/2023 5:34,"37.7833,-122.4167",Bridge closure due to construction,0.7,1
1234573416,Infrastructure data,10/26/2023 3:54,"37.7833,-122.4167",Bridge closure due to construction,0.2,0
1234573417,Infrastructure data,10/26/2023 19:38,"37.7833,-122.4167",Black car running red light,0.7,1
1234573418,Infrastructure data,10/26/2023 2:28,"37.7833,-122.4167",Black car running red light,0.1,0
1234573419,Traffic camera data,10/26/2023 13:45,"37.7833,-122.4167",68 mph,0.2,0
1234573420,Traffic camera data,10/26/2023 2:49,"37.7833,-122.4167",75 mph,0.1,0
1234573421,Sensor data,10/26/2023 23:30,"37.7833,-122.4167",86 mph,0.8,1
1234573422,Infrastructure data,10/26/2023 12:47,"37.7833,-122.4167",182 passengers,0.3,0
1234573423,Traffic camera data,10/26/2023 17:57,"37.7833,-122.4167",Black car running red light,0.3,0
1234573424,Traffic camera data,10/26/2023 5:12,"37.7833,-122.4167",Bridge closure due to construction,0.5,1
1234573425,Traffic camera data,10/26/2023 13:10,"37.7833,-122.4167",Black car running red light,0.7,1
1234573426,Infrastructure data,10/26/2023 21:10,"37.7833,-122.4167",187 passengers,0.9,1
1234573427,Traffic camera data,10/26/2023 4:11,"37.7833,-122.4167",15 mph,0.9,1
1234573428,Traffic camera data,10/26/2023 14:21,"37.7833,-122.4167",Black car running red light,0.4,0
1234573429,Sensor data,10/26/2023 9:01,"37.7833,-122.4167",4 mph,0.7,1
1234573430,GPS data,10/26/2023 13:21,"37.7833,-122.4167",30 passengers,0.7,1
1234573431,Traffic camera data,10/26/2023 18:44,"37.7833,-122.4167",53 passengers,0.3,0
1234573432,GPS data,10/26/2023 0:07,"37.7833,-122.4167",Black car running red light,0.3,0
1234573433,Traffic camera data,10/26/2023 19:23,"37.7833,-122.4167",Black car running red light,0.9,1
1234573434,Traffic camera data,10/26/2023 8:27,"37.7833,-122.4167",Bridge closure due to construction,1,1
1234573435,Infrastructure data,10/26/2023 2:21,"37.7833,-122.4167",90 passengers,0.5,1
1234573436,Traffic camera data,10/26/2023 23:40,"37.7833,-122.4167",23 mph,0.3,0
1234573437,Infrastructure data,10/26/2023 6:05,"37.7833,-122.4167",Bridge closure due to construction,0.9,1
1234573438,GPS data,10/26/2023 13:28,"37.7833,-122.4167",Bridge closure due to construction,0.5,1
1234573439,Traffic camera data,10/26/2023 0:31,"37.7833,-122.4167",127 passengers,0.5,1
1234573440,Infrastructure data,10/26/2023 16:00,"37.7833,-122.4167",128 passengers,0.5,1
1234573441,GPS data,10/26/2023 0:18,"37.7833,-122.4167",18 mph,0.7,1
1234573442,GPS data,10/26/2023 23:45,"37.7833,-122.4167",Bridge closure due to construction,0.2,0
1234573443,Traffic camera data,10/26/2023 5:25,"37.7833,-122.4167",128 passengers,0.3,0
1234573444,Sensor data,10/26/2023 12:01,"37.7833,-122.4167",Bridge closure due to construction,0.7,1
1234573445,GPS data,10/26/2023 15:37,"37.7833,-122.4167",190 passengers,0.6,1
1234573446,Sensor data,10/26/2023 18:36,"37.7833,-122.4167",140 passengers,0.4,0
1234573447,Sensor data,10/26/2023 14:59,"37.7833,-122.4167",85 passengers,0.5,1
1234573448,Sensor data,10/26/2023 10:44,"37.7833,-122.4167",5 mph,0.8,1
1234573449,Infrastructure data,10/26/2023 22:44,"37.7833,-122.4167",Bridge closure due to construction,0.3,0
1234573450,Infrastructure data,10/26/2023 1:34,"37.7833,-122.4167",66 mph,0.5,1
1234573451,GPS data,10/26/2023 8:00,"37.7833,-122.4167",Bridge closure due to construction,0.1,0
1234573452,Traffic camera data,10/26/2023 23:31,"37.7833,-122.4167",99 mph,0.3,0
1234573453,Sensor data,10/26/2023 1:46,"37.7833,-122.4167",44 passengers,0.5,1
1234573454,Sensor data,10/26/2023 17:53,"37.7833,-122.4167",Bridge closure due to construction,0.1,0
1234573455,GPS data,10/26/2023 12:13,"37.7833,-122.4167",69 passengers,0.7,1
1234573456,GPS data,10/26/2023 1:05,"37.7833,-122.4167",142 passengers,0.7,1
1234573457,Infrastructure data,10/26/2023 14:10,"37.7833,-122.4167",155 passengers,1,1
1234573458,Sensor data,10/26/2023 1:43,"37.7833,-122.4167",72 mph,0.8,1
1234573459,Infrastructure data,10/26/2023 21:36,"37.7833,-122.4167",Bridge closure due to construction,0.1,0
1234573460,GPS data,10/26/2023 12:47,"37.7833,-122.4167",Bridge closure due to construction,0.2,0
1234573461,Sensor data,10/26/2023 17:15,"37.7833,-122.4167",86 passengers,0,0
1234573462,GPS data,10/26/2023 13:33,"37.7833,-122.4167",Black car running red light,0.2,0
1234573463,Infrastructure data,10/26/2023 23:58,"37.7833,-122.4167",Black car running red light,0.6,1
1234573464,Sensor data,10/26/2023 3:22,"37.7833,-122.4167",35 mph,0.7,1
1234573465,Sensor data,10/26/2023 3:25,"37.7833,-122.4167",Bridge closure due to construction,0.2,0
1234573466,Infrastructure data,10/26/2023 1:42,"37.7833,-122.4167",88 mph,1,1
1234573467,Infrastructure data,10/26/2023 15:48,"37.7833,-122.4167",27 mph,0.7,1
1234573468,Infrastructure data,10/26/2023 11:10,"37.7833,-122.4167",Bridge closure due to construction,0.7,1
1234573469,Traffic camera data,10/26/2023 17:30,"37.7833,-122.4167",42 passengers,0.3,0
1234573470,Infrastructure data,10/26/2023 5:36,"37.7833,-122.4167",35 passengers,0.9,1
1234573471,Traffic camera data,10/26/2023 21:27,"37.7833,-122.4167",86 passengers,0.8,1
1234573472,Traffic camera data,10/26/2023 21:34,"37.7833,-122.4167",Black car running red light,0.4,0
1234573473,Sensor data,10/26/2023 4:58,"37.7833,-122.4167",Bridge closure due to construction,0.1,0
1234573474,Sensor data,10/26/2023 20:55,"37.7833,-122.4167",52 passengers,0.9,1
1234573475,Infrastructure data,10/26/2023 7:51,"37.7833,-122.4167",35 mph,0.1,0
1234573476,Traffic camera data,10/26/2023 3:42,"37.7833,-122.4167",Black car running red light,0.1,0
1234573477,Traffic camera data,10/26/2023 5:04,"37.7833,-122.4167",Black car running red light,0.5,1
1234573478,Infrastructure data,10/26/2023 6:19,"37.7833,-122.4167",4 mph,0.9,1
1234573479,Sensor data,10/26/2023 8:00,"37.7833,-122.4167",87 mph,0.1,0
1234573480,GPS data,10/26/2023 12:59,"37.7833,-122.4167",Black car running red light,0.6,1
1234573481,GPS data,10/26/2023 13:19,"37.7833,-122.4167",11 mph,0.5,1
1234573482,Infrastructure data,10/26/2023 11:37,"37.7833,-122.4167",62 mph,0,0
1234573483,Sensor data,10/26/2023 8:10,"37.7833,-122.4167",24 passengers,0.9,1
1234573484,Infrastructure data,10/26/2023 12:04,"37.7833,-122.4167",Bridge closure due to construction,0.9,1
1234573485,Traffic camera data,10/26/2023 20:54,"37.7833,-122.4167",20 mph,0.3,0
1234573486,Traffic camera data,10/26/2023 22:32,"37.7833,-122.4167",Black car running red light,0.6,1
1234573487,Traffic camera data,10/26/2023 12:31,"37.7833,-122.4167",40 mph,0.7,1
1234573488,Infrastructure data,10/26/2023 14:21,"37.7833,-122.4167",96 mph,0.8,1
1234573489,GPS data,10/26/2023 14:40,"37.7833,-122.4167",Bridge closure due to construction,0.1,0
1234573490,Sensor data,10/26/2023 8:12,"37.7833,-122.4167",146 passengers,0.7,1
1234573491,Sensor data,10/26/2023 1:59,"37.7833,-122.4167",90 passengers,0,0
1234573492,Traffic camera data,10/26/2023 17:24,"37.7833,-122.4167",28 passengers,0.6,1
1234573493,Traffic camera data,10/26/2023 2:08,"37.7833,-122.4167",3 mph,0.2,0
1234573494,Sensor data,10/26/2023 12:05,"37.7833,-122.4167",109 passengers,0.2,0
1234573495,Infrastructure data,10/26/2023 9:35,"37.7833,-122.4167",Bridge closure due to construction,0.3,0
1234573496,Infrastructure data,10/26/2023 14:24,"37.7833,-122.4167",Bridge closure due to construction,0.5,1
1234573497,Traffic camera data,10/26/2023 13:27,"37.7833,-122.4167",2 passengers,0.8,1
1234573498,Infrastructure data,10/26/2023 11:20,"37.7833,-122.4167",13 mph,0.4,0
1234573499,Sensor data,10/26/2023 9:22,"37.7833,-122.4167",Black car running red light,0.5,1
1234573500,GPS data,10/26/2023 0:28,"37.7833,-122.4167",Bridge closure due to construction,0.1,0
1234573501,Sensor data,10/26/2023 1:50,"37.7833,-122.4167",135 passengers,0.9,1
1234573502,Traffic camera data,10/26/2023 6:28,"37.7833,-122.4167",165 passengers,0.4,0
1234573503,Infrastructure data,10/26/2023 12:30,"37.7833,-122.4167",32 mph,0.3,0
1234573504,Sensor data,10/26/2023 22:13,"37.7833,-122.4167",34 passengers,0.5,1
1234573505,Infrastructure data,10/26/2023 8:09,"37.7833,-122.4167",164 passengers,0.9,1
1234573506,Sensor data,10/26/2023 7:07,"37.7833,-122.4167",Bridge closure due to construction,0.6,1
1234573507,Infrastructure data,10/26/2023 17:35,"37.7833,-122.4167",Black car running red light,0.1,0
1234573508,Traffic camera data,10/26/2023 22:41,"37.7833,-122.4167",63 mph,0.5,1
1234573509,Sensor data,10/26/2023 0:55,"37.7833,-122.4167",74 passengers,0.2,0
1234573510,Infrastructure data,10/26/2023 18:51,"37.7833,-122.4167",183 passengers,0.2,0
1234573511,GPS data,10/26/2023 17:41,"37.7833,-122.4167",Bridge closure due to construction,0.5,1
1234573512,Traffic camera data,10/26/2023 16:38,"37.7833,-122.4167",175 passengers,0.6,1
1234573513,Traffic camera data,10/26/2023 3:06,"37.7833,-122.4167",95 mph,0,0
1234573514,Infrastructure data,10/26/2023 10:32,"37.7833,-122.4167",169 passengers,0.5,1
1234573515,GPS data,10/26/2023 13:28,"37.7833,-122.4167",Black car running red light,0.3,0
1234573516,Sensor data,10/26/2023 16:08,"37.7833,-122.4167",7 mph,0.6,1
1234573517,GPS data,10/26/2023 19:45,"37.7833,-122.4167",Black car running red light,0.6,1
1234573518,Sensor data,10/26/2023 8:00,"37.7833,-122.4167",164 passengers,0,0
1234573519,GPS data,10/26/2023 4:57,"37.7833,-122.4167",Black car running red light,0.5,1
1234573520,Infrastructure data,10/26/2023 14:55,"37.7833,-122.4167",50 mph,0.3,0
1234573521,GPS data,10/26/2023 3:45,"37.7833,-122.4167",Bridge closure due to construction,0,0
1234573522,Sensor data,10/26/2023 10:15,"37.7833,-122.4167",72 mph,0.7,1
1234573523,GPS data,10/26/2023 17:23,"37.7833,-122.4167",167 passengers,1,1
1234573524,Traffic camera data,10/26/2023 21:05,"37.7833,-122.4167",14 mph,0.6,1
1234573525,Sensor data,10/26/2023 11:34,"37.7833,-122.4167",6 passengers,0.7,1
1234573526,Traffic camera data,10/26/2023 5:57,"37.7833,-122.4167",73 mph,0.3,0
1234573527,GPS data,10/26/2023 19:30,"37.7833,-122.4167",Black car running red light,0.9,1
1234573528,Sensor data,10/26/2023 21:28,"37.7833,-122.4167",40 mph,0.8,1
1234573529,GPS data,10/26/2023 11:20,"37.7833,-122.4167",54 mph,0.9,1
1234573530,Infrastructure data,10/26/2023 3:20,"37.7833,-122.4167",47 passengers,0.7,1
1234573531,Traffic camera data,10/26/2023 8:16,"37.7833,-122.4167",45 passengers,0.7,1
1234573532,Sensor data,10/26/2023 9:02,"37.7833,-122.4167",5 mph,0.3,0
1234573533,Infrastructure data,10/26/2023 13:06,"37.7833,-122.4167",Bridge closure due to construction,1,1
1234573534,GPS data,10/26/2023 18:28,"37.7833,-122.4167",Bridge closure due to construction,0.9,1
1234573535,Infrastructure data,10/26/2023 22:56,"37.7833,-122.4167",Black car running red light,0.4,0
1234573536,GPS data,10/26/2023 2:55,"37.7833,-122.4167",85 passengers,0.8,1
1234573537,GPS data,10/26/2023 7:20,"37.7833,-122.4167",Bridge closure due to construction,0.9,1
1234573538,Infrastructure data,10/26/2023 1:19,"37.7833,-122.4167",Black car running red light,0.4,0
1234573539,GPS data,10/26/2023 20:47,"37.7833,-122.4167",120 passengers,0.3,0
1234573540,Traffic camera data,10/26/2023 18:00,"37.7833,-122.4167",Bridge closure due to construction,0.9,1
1234573541,GPS data,10/26/2023 16:37,"37.7833,-122.4167",46 mph,0.3,0
